year	location	site	block	plot	sr	fr	fgc	mix.nest	mix	grass	forb	legume	funct	GRASS	FORB	LEG	species	biomass
2	2	Portugal	C	C2P020	4	3	7	52	49	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	0
2	2	Portugal	C	C2P009	4	3	7	52	49	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	77.2
2	2	Portugal	C	C2P020	4	3	7	52	49	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	78
2	2	Portugal	C	C2P027	4	3	7	53	50	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	215.5
2	2	Portugal	C	C2P045	4	3	7	53	50	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	474.6
2	2	Portugal	C	C2P027	4	3	7	53	50	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	24.4
2	2	Portugal	C	C2P027	4	3	7	53	50	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	3.3
2	2	Portugal	C	C2P045	4	3	7	53	50	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	0
2	2	Portugal	C	C2P045	4	3	7	53	50	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	0
2	2	Portugal	C	C2P027	4	3	7	53	50	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	0.6
2	2	Portugal	C	C2P045	4	3	7	53	50	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	0
2	2	Portugal	C	C2P003	4	3	7	54	51	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	255.1
2	2	Portugal	C	C2P036	4	3	7	54	51	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	826.3
2	2	Portugal	C	C2P003	4	3	7	54	51	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	0
2	2	Portugal	C	C2P003	4	3	7	54	51	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	0
2	2	Portugal	C	C2P036	4	3	7	54	51	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	0
2	2	Portugal	C	C2P036	4	3	7	54	51	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	0
2	2	Portugal	C	C2P003	4	3	7	54	51	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	83.4
2	2	Portugal	C	C2P036	4	3	7	54	51	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	262.8
2	2	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	69.4
2	2	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	19.3
2	2	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	0.7
2	2	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	6.5
2	2	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	0.5
2	2	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	0
2	2	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	266.2
2	2	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	0
2	2	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	0
2	2	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	55.5
2	2	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	0
2	2	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	0
2	2	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	0
2	2	Portugal	C	C2P006	8	3	7	55	52	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	1.3
2	2	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	54.3
2	2	Portugal	C	C2P055	8	3	7	55	52	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	0
2	2	Portugal	C	C2P054	8	3	7	56	53	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	0
2	2	Portugal	C	C2P054	8	3	7	56	53	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	122.7
2	2	Portugal	C	C2P054	8	3	7	56	53	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	0
2	2	Portugal	C	C2P067	8	3	7	56	53	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	194
2	2	Portugal	C	C2P067	8	3	7	56	53	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	77.4
2	2	Portugal	C	C2P067	8	3	7	56	53	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	0
2	2	Portugal	C	C2P054	8	3	7	56	53	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	0
2	2	Portugal	C	C2P054	8	3	7	56	53	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	0
2	2	Portugal	C	C2P054	8	3	7	56	53	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	0
2	2	Portugal	C	C2P067	8	3	7	56	53	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	1.4
2	2	Portugal	C	C2P067	8	3	7	56	53	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	0
2	2	Portugal	C	C2P067	8	3	7	56	53	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	0
2	2	Portugal	C	C2P054	8	3	7	56	53	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	142.8
2	2	Portugal	C	C2P054	8	3	7	56	53	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	0
2	2	Portugal	C	C2P067	8	3	7	56	53	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	8.7
2	2	Portugal	C	C2P067	8	3	7	56	53	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	0.8
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	0
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	20
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	105.8
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	0
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	0
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	35.6
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	0
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	59
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	0
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	0
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	16.9
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	45.3
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	249.6
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	0.2
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	0
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2AVESAT1	62.1
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2DACGLO1	216.6
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2HOLLAN1	287.1
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2LOLMUL1	0.8
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	g	Yes	No	No	G2PHABRA1	0
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	0
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	0
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	150.3
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	0
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	0
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	0
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	18.7
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	0
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	67.9
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	0
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	0
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	0
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	5.1
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	0
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	36.9
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	0
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	0
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	0
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2CONFLO1	0
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2MISORO1	0
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2PLALAN1	139.2
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2RUMPUL1	0
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2SILGAL1	0.2
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	f	No	Yes	No	H2TORARV1	0
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	116.5
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	0
2	2	Portugal	C	C2P026	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	0
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	42.4
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	0
2	2	Portugal	C	C2P040	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	0.9
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	11.2
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	0
2	2	Portugal	C	C2P064	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	0.4
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2ORNCOM1	4
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2TRISUB1	0
2	2	Portugal	C	C2P065	14	3	7	57	54	Yes	Yes	Yes	l	No	No	Yes	L2VICSAT1	0.4
2	7	Sheffield	L	S7P014	1	1	1	177	1	Yes	No	No	g	Yes	No	No	G7ALOPRA1	106.1
2	7	Sheffield	M	S7P033	1	1	1	177	1	Yes	No	No	g	Yes	No	No	G7ALOPRA1	96.7
2	7	Sheffield	L	S7P020	1	1	3	178	7	No	No	Yes	l	No	No	Yes	L7TRIREP1	201.9
2	7	Sheffield	M	S7P045	1	1	3	178	7	No	No	Yes	l	No	No	Yes	L7TRIREP1	295.3
2	7	Sheffield	L	S7P024	1	1	2	179	9	No	Yes	No	f	No	Yes	No	H7PLALAN1	732.2
2	7	Sheffield	M	S7P048	1	1	2	179	9	No	Yes	No	f	No	Yes	No	H7PLALAN1	788.9
2	7	Sheffield	L	S7P001	1	1	1	180	108	Yes	No	No	g	Yes	No	No	G7AGRCAP1	316.4
2	7	Sheffield	M	S7P047	1	1	1	180	108	Yes	No	No	g	Yes	No	No	G7AGRCAP1	329
2	7	Sheffield	L	S7P006	1	1	1	181	109	Yes	No	No	g	Yes	No	No	G7ANTODO1	289.6
2	7	Sheffield	M	S7P041	1	1	1	181	109	Yes	No	No	g	Yes	No	No	G7ANTODO1	322.2
2	7	Sheffield	L	S7P018	1	1	2	182	111	No	Yes	No	f	No	Yes	No	H7CENNIG1	377.2
2	7	Sheffield	M	S7P038	1	1	2	182	111	No	Yes	No	f	No	Yes	No	H7CENNIG1	423.2
2	7	Sheffield	L	S7P004	1	1	1	183	139	Yes	No	No	g	Yes	No	No	G7FESOVI1	429.9
2	7	Sheffield	M	S7P054	1	1	1	183	139	Yes	No	No	g	Yes	No	No	G7FESOVI1	375.9
2	7	Sheffield	L	S7P017	1	1	3	184	141	No	No	Yes	l	No	No	Yes	L7LOTCOR1	780.7
2	7	Sheffield	M	S7P053	1	1	3	184	141	No	No	Yes	l	No	No	Yes	L7LOTCOR1	690.4
2	7	Sheffield	L	S7P010	1	1	2	185	160	No	Yes	No	f	No	Yes	No	H7GALVER1	146.8
2	7	Sheffield	M	S7P035	1	1	2	185	160	No	Yes	No	f	No	Yes	No	H7GALVER1	166.9
2	7	Sheffield	L	S7P003	1	1	2	186	161	No	Yes	No	f	No	Yes	No	H7LEOHIS1	451
2	7	Sheffield	M	S7P049	1	1	2	186	161	No	Yes	No	f	No	Yes	No	H7LEOHIS1	571.6
2	7	Sheffield	L	S7P021	1	1	2	187	162	No	Yes	No	f	No	Yes	No	H7ORIVUL1	388.9
2	7	Sheffield	M	S7P029	1	1	2	187	162	No	Yes	No	f	No	Yes	No	H7ORIVUL1	345.6
2	7	Sheffield	L	S7P016	1	1	2	188	163	No	Yes	No	f	No	Yes	No	H7SCACOL1	343
2	7	Sheffield	M	S7P043	1	1	2	188	163	No	Yes	No	f	No	Yes	No	H7SCACOL1	377.5
2	7	Sheffield	L	S7P008	2	1	1	189	164	Yes	No	No	g	Yes	No	No	G7AGRCAP1	181.5
2	7	Sheffield	L	S7P008	2	1	1	189	164	Yes	No	No	g	Yes	No	No	G7FESOVI1	178.2
2	7	Sheffield	M	S7P046	2	1	1	189	164	Yes	No	No	g	Yes	No	No	G7AGRCAP1	182.7
2	7	Sheffield	M	S7P046	2	1	1	189	164	Yes	No	No	g	Yes	No	No	G7FESOVI1	197.3
2	7	Sheffield	L	S7P007	2	2	4	190	165	Yes	Yes	No	g	Yes	No	No	G7AGRCAP1	202.4
2	7	Sheffield	M	S7P050	2	2	4	190	165	Yes	Yes	No	g	Yes	No	No	G7AGRCAP1	184.3
2	7	Sheffield	L	S7P007	2	2	4	190	165	Yes	Yes	No	f	No	Yes	No	H7LEOHIS1	189.9
2	7	Sheffield	M	S7P050	2	2	4	190	165	Yes	Yes	No	f	No	Yes	No	H7LEOHIS1	194.3
2	7	Sheffield	L	S7P027	2	2	4	191	166	Yes	Yes	No	g	Yes	No	No	G7ALOPRA1	55.6
2	7	Sheffield	M	S7P032	2	2	4	191	166	Yes	Yes	No	g	Yes	No	No	G7ALOPRA1	63.2
2	7	Sheffield	L	S7P027	2	2	4	191	166	Yes	Yes	No	f	No	Yes	No	H7PLALAN1	498.2
2	7	Sheffield	M	S7P032	2	2	4	191	166	Yes	Yes	No	f	No	Yes	No	H7PLALAN1	453.8
2	7	Sheffield	L	S7P002	2	2	5	192	167	Yes	No	Yes	g	Yes	No	No	G7ANTODO1	297.6
2	7	Sheffield	M	S7P052	2	2	5	192	167	Yes	No	Yes	g	Yes	No	No	G7ANTODO1	324.3
2	7	Sheffield	L	S7P002	2	2	5	192	167	Yes	No	Yes	l	No	No	Yes	L7TRIREP1	68.1
2	7	Sheffield	M	S7P052	2	2	5	192	167	Yes	No	Yes	l	No	No	Yes	L7TRIREP1	78.2
2	7	Sheffield	L	S7P013	2	2	5	193	168	Yes	No	Yes	g	Yes	No	No	G7FESOVI1	56.4
2	7	Sheffield	M	S7P030	2	2	5	193	168	Yes	No	Yes	g	Yes	No	No	G7FESOVI1	328.3
2	7	Sheffield	L	S7P013	2	2	5	193	168	Yes	No	Yes	l	No	No	Yes	L7LOTCOR1	587.5
2	7	Sheffield	M	S7P030	2	2	5	193	168	Yes	No	Yes	l	No	No	Yes	L7LOTCOR1	297.8
2	7	Sheffield	L	S7P011	4	3	7	194	169	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	97.1
2	7	Sheffield	M	S7P036	4	3	7	194	169	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	87.2
2	7	Sheffield	L	S7P011	4	3	7	194	169	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	13
2	7	Sheffield	L	S7P011	4	3	7	194	169	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	53.2
2	7	Sheffield	M	S7P036	4	3	7	194	169	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	8.2
2	7	Sheffield	M	S7P036	4	3	7	194	169	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	49.8
2	7	Sheffield	L	S7P011	4	3	7	194	169	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	643.7
2	7	Sheffield	M	S7P036	4	3	7	194	169	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	696.1
2	7	Sheffield	L	S7P025	4	3	7	195	170	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	64.1
2	7	Sheffield	M	S7P042	4	3	7	195	170	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	76.7
2	7	Sheffield	L	S7P025	4	3	7	195	170	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	505.4
2	7	Sheffield	L	S7P025	4	3	7	195	170	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	28.5
2	7	Sheffield	M	S7P042	4	3	7	195	170	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	488.8
2	7	Sheffield	M	S7P042	4	3	7	195	170	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	24.5
2	7	Sheffield	L	S7P025	4	3	7	195	170	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	17.6
2	7	Sheffield	M	S7P042	4	3	7	195	170	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	13.9
2	7	Sheffield	L	S7P015	4	3	7	196	171	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	168.4
2	7	Sheffield	M	S7P031	4	3	7	196	171	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	157.3
2	7	Sheffield	L	S7P015	4	3	7	196	171	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	7.8
2	7	Sheffield	L	S7P015	4	3	7	196	171	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	59.8
2	7	Sheffield	M	S7P031	4	3	7	196	171	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	8.9
2	7	Sheffield	M	S7P031	4	3	7	196	171	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	64.5
2	7	Sheffield	L	S7P015	4	3	7	196	171	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	18
2	7	Sheffield	M	S7P031	4	3	7	196	171	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	16.7
2	7	Sheffield	L	S7P009	4	3	7	197	172	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	64.9
2	7	Sheffield	M	S7P037	4	3	7	197	172	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	93.8
2	7	Sheffield	L	S7P009	4	3	7	197	172	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	9
2	7	Sheffield	L	S7P009	4	3	7	197	172	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	238.6
2	7	Sheffield	M	S7P037	4	3	7	197	172	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	12.8
2	7	Sheffield	M	S7P037	4	3	7	197	172	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	274.1
2	7	Sheffield	L	S7P009	4	3	7	197	172	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	428.5
2	7	Sheffield	M	S7P037	4	3	7	197	172	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	396.4
2	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	86.5
2	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	114.4
2	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	87.4
2	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	g	Yes	No	No	G7FESOVI1	126.7
2	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	11.8
2	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	22.8
2	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	39.8
2	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	5.5
2	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	18.2
2	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	24.3
2	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	43.2
2	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	5.4
2	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	535.3
2	7	Sheffield	L	S7P022	8	3	7	198	173	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	27.7
2	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	495.9
2	7	Sheffield	M	S7P040	8	3	7	198	173	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	29.6
2	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	16.2
2	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	31.4
2	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	g	Yes	No	No	G7ALOPRA1	22.9
2	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	45.2
2	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	8.9
2	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	37.5
2	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	319.5
2	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	4.1
2	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7CENNIG1	9.4
2	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7ORIVUL1	45.1
2	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	257.9
2	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	8.4
2	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	388.8
2	7	Sheffield	L	S7P019	8	3	7	199	174	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	69.9
2	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	325.6
2	7	Sheffield	M	S7P051	8	3	7	199	174	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	78.4
2	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	68.2
2	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	90.5
2	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	g	Yes	No	No	G7AGRCAP1	56.7
2	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	g	Yes	No	No	G7ANTODO1	105.6
2	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	8.1
2	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	9.6
2	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	348.2
2	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	6.1
2	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7GALVER1	7.8
2	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7LEOHIS1	8.9
2	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7PLALAN1	353
2	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	f	No	Yes	No	H7SCACOL1	5.6
2	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	297.9
2	7	Sheffield	L	S7P026	8	3	7	200	175	Yes	Yes	Yes	l	No	No	Yes	L7TRIREP1	47.5
2	7	Sheffield	M	S7P028	8	3	7	200	175	Yes	Yes	Yes	l	No	No	Yes	L7LOTCOR1	243
